ride_time,station
2022-08-04 07:20:00,중동
2022-08-04 07:42:00,청실빌라
2022-08-04 07:53:00,까치울역4번출구.까치울전원마을3.4단지
2022-08-04 07:56:00,까치울
2022-08-04 08:15:00,양지초교.부안초교
2022-08-04 08:24:00,소명지하차도입구
2022-08-04 08:27:00,소명지하차도입구
2022-08-04 08:30:00,부천역남부광장
2022-08-04 08:39:00,부천역남부광장
2022-08-04 08:53:00,신중동역4번출구.롯데백화점
2022-08-04 09:47:00,신중동
2022-08-04 10:30:00,루미아트
2022-08-04 10:44:00,소사어울마당삼거리
2022-08-04 12:39:00,소사어울마당삼거리.MJ컨벤션
2022-08-04 18:28:00,까치울
2022-08-04 18:29:00,까치울역5번출구.까치울전원마을3.4단지
2022-08-04 18:34:00,계룡리슈빌
2022-08-04 18:42:00,청실빌라
2022-08-04 19:07:00,주공2.뜨란채4단지.소안초등학교
2022-08-04 19:08:00,주공2.뜨란채4단지.소안초등학교
2022-08-04 19:17:00,양지초교.부안초교
2022-08-04 21:46:00,중동
2022-08-05 07:18:00,신중동
2022-08-05 07:21:00,중동
2022-08-05 07:38:00,청실빌라
2022-08-05 07:47:00,까치울전원마을1.2단지
2022-08-05 07:50:00,까치울
2022-08-05 08:03:00,역곡역.역곡남부시장
2022-08-05 08:13:00,부천자유시장.대산동행정복지센터
2022-08-05 08:17:00,부천자유시장.대산동행정복지센터
2022-08-05 08:31:00,은하쌍용아파트
2022-08-05 08:38:00,신중동
2022-08-05 08:41:00,신중동역3번출구.원미경찰서.롯데백화점
2022-08-05 08:43:00,루미아트
2022-08-05 09:32:00,신중동
2022-08-05 10:42:00,순천향대학병원
2022-08-05 15:10:00,중동행정복지센터.시민회관
2022-08-05 18:59:00,신중동
2022-08-05 20:49:00,상동역1번출구.부천터미널소풍.홈플러스
2022-08-05 21:36:00,신중동
2022-08-05 21:48:00,중동
2022-08-06 07:26:00,중동
2022-08-06 09:32:00,복사골문화센터.한아름마을
2022-08-06 09:34:00,양지초교.부안초교
2022-08-06 09:36:00,역곡역.역곡남부시장
2022-08-06 09:38:00,역곡역.역곡남부시장
2022-08-06 09:45:00,소명지하차도입구
2022-08-06 09:45:00,소명지하차도입구
2022-08-06 09:48:00,부천역남부광장
2022-08-06 09:49:00,부천역남부광장
2022-08-06 09:57:00,신중동역2번출구.원미경찰서.롯데백화점
2022-08-06 10:03:00,신중동역2번출구.원미경찰서.롯데백화점
2022-08-06 10:06:00,은하쌍용아파트
2022-08-06 13:00:00,부곡중학교
2022-08-06 13:08:00,중동역.신한은행(마을)
2022-08-06 13:10:00,중동
2022-08-06 14:46:00,시민운동장
2022-08-06 14:48:00,부천대학입구.KT부천지사
2022-08-06 16:47:00,신중동역5번출구.중흥중학교
2022-08-06 17:40:00,은하쌍용아파트
2022-08-06 18:16:00,역곡역.역곡남부시장
2022-08-06 21:46:00,중동
2022-08-07 08:23:00,중동
2022-08-07 11:59:00,상동역8번출구.세이브존
2022-08-07 13:43:00,신중동
2022-08-07 14:33:00,소사어울마당삼거리.MJ컨벤션
2022-08-07 16:09:00,부천시청
2022-08-07 16:49:00,중동
2022-08-07 20:52:00,상동역1번출구.부천터미널소풍.홈플러스
2022-08-07 23:43:00,부천시청역2번출구.현대백화점.이마트
2022-08-07 23:45:00,은하마을.덕유마을
2022-08-08 06:55:00,한국아파트
2022-08-08 07:01:00,송내역B
2022-08-08 07:02:00,송내
2022-08-08 07:20:00,중동
2022-08-08 07:48:00,신중동
2022-08-08 09:43:00,약대주민지원센터.약대초등학교
2022-08-08 10:07:00,동신아파트
2022-08-08 19:20:00,은하마을.덕유마을
2022-08-08 19:35:00,상동역6번출구.세이브존
2022-08-08 20:12:00,신중동
2022-08-08 20:13:00,성주초교.부천공고
2022-08-08 20:35:00,신흥시장
2022-08-08 20:47:00,송내
2022-08-08 20:52:00,송내역B
2022-08-08 20:55:00,법원.검찰청.복사골문화센터.반달마을
2022-08-08 22:15:00,상동
2022-08-08 22:17:00,상동역7번출구.세이브존
2022-08-08 22:19:00,상동역3번출구.홈플러스상동점
2022-08-08 22:27:00,은하마을.덕유마을
2022-08-08 22:35:00,중동역.부천여고
2022-08-09 06:48:00,한국아파트
2022-08-09 06:54:00,송내역B
2022-08-09 06:55:00,송내
2022-08-09 07:19:00,중동
2022-08-09 07:47:00,신중동
2022-08-09 07:57:00,약대주민지원센터.약대초등학교
2022-08-09 08:23:00,성주초교.부천공고
2022-08-09 15:21:00,시민운동장
2022-08-09 18:16:00,송내
2022-08-09 18:18:00,송내역B
2022-08-09 18:29:00,경남아파트
2022-08-09 19:01:00,은하마을.덕유마을
2022-08-09 19:06:00,부천세무서
2022-08-09 19:22:00,성주초교.부천공고
2022-08-09 19:45:00,신흥시장
2022-08-09 20:24:00,대성병원
2022-08-09 20:32:00,KT부천지사
2022-08-09 21:24:00,부천세무서
2022-08-09 21:28:00,은하마을.덕유마을
2022-08-09 21:49:00,중동
2022-08-09 22:40:00,신중동
2022-08-10 07:00:00,한국아파트
2022-08-10 07:05:00,송내역B
2022-08-10 07:06:00,송내
2022-08-10 07:21:00,중동
2022-08-10 07:23:00,약대주민지원센터.약대초등학교
2022-08-10 07:35:00,청실빌라
2022-08-10 07:44:00,성주초교.부천공고
2022-08-10 07:45:00,까치울역4번출구.까치울전원마을3.4단지
2022-08-10 07:48:00,까치울
2022-08-10 07:52:00,신중동
2022-08-10 08:38:00,송내e편한세상.부천고
2022-08-10 08:43:00,중동역
2022-08-10 08:45:00,중동
2022-08-10 09:59:00,까치울
2022-08-10 10:02:00,까치울역5번출구.까치울전원마을3.4단지
2022-08-10 10:12:00,진영아파트
2022-08-10 11:53:00,약대초등학교입구
2022-08-10 17:03:00,부천시청
2022-08-10 17:57:00,춘의
2022-08-10 18:04:00,부천시청
2022-08-10 18:24:00,부곡중학교
2022-08-10 18:34:00,부천시청역2번출구.현대백화점.이마트
2022-08-10 18:37:00,영스포렉스
2022-08-10 18:58:00,풍림아파트.부천다문화지원센터
2022-08-10 19:54:00,신중동
2022-08-10 21:39:00,부천시청역2번출구.현대백화점.이마트
2022-08-10 21:45:00,중동
2022-08-10 21:48:00,루미아트
2022-08-11 07:21:00,중동
2022-08-11 07:25:00,신중동
2022-08-11 11:00:00,포도마을
2022-08-11 11:59:00,내동중학교
2022-08-11 12:09:00,춘의역4번출구
2022-08-11 12:11:00,춘의
2022-08-11 16:15:00,춘의
2022-08-11 16:44:00,부천고용복지플러스센터
2022-08-11 16:52:00,약대오거리
2022-08-11 18:03:00,중동행정복지센터.시민회관
2022-08-11 20:30:00,신중동
2022-08-11 21:51:00,중동
2022-08-12 00:25:00,부천대입구
2022-08-12 06:55:00,한국아파트
2022-08-12 07:01:00,송내역B
2022-08-12 07:02:00,송내
2022-08-12 07:21:00,중동
2022-08-12 07:44:00,신중동
2022-08-12 14:34:00,부천보건소.건영아파트
2022-08-12 14:38:00,위브더스테이트5단지
2022-08-12 19:07:00,상동
2022-08-12 19:41:00,신중동
2022-08-12 21:50:00,중동
2022-08-13 07:24:00,중동
2022-08-13 10:59:00,성지아파트
2022-08-13 11:02:00,오정농협
2022-08-13 11:22:00,춘의가구거리
2022-08-13 12:06:00,춘의테크노파크단지앞
2022-08-13 12:10:00,대성병원
2022-08-13 12:30:00,대성병원
2022-08-13 12:38:00,시민운동장.시민회관
2022-08-13 12:42:00,상동
2022-08-13 15:17:00,송내
2022-08-13 15:20:00,중동역
2022-08-13 15:39:00,성곡동행정복지센터.홈플러스여월점
2022-08-13 15:46:00,원종동금호어울림
2022-08-13 16:52:00,신중동역5번출구.중흥중학교
2022-08-13 17:00:00,신중동역3번출구.원미경찰서.롯데백화점
2022-08-13 17:05:00,부곡중학교
2022-08-13 21:54:00,중동
2022-08-13 22:08:00,중동
2022-08-14 09:46:00,부천
2022-08-14 13:09:00,부천시청
2022-08-14 13:53:00,부천
2022-08-14 18:46:00,부천시청
2022-08-15 07:25:00,중동
2022-08-15 09:12:00,부천상상거리
2022-08-15 13:12:00,신중동역6번출구.중흥중학교
2022-08-15 16:25:00,신중동역5번출구.중흥중학교
2022-08-15 21:58:00,중동
2022-08-15 22:18:00,역곡역.역곡남부시장
2022-08-15 22:30:00,KT부천지사
2022-08-16 06:16:00,근화아파트
2022-08-16 07:00:00,한국아파트
2022-08-16 07:08:00,송내역B
2022-08-16 07:09:00,송내
2022-08-16 07:18:00,부천범박힐스테이트1.2단지
2022-08-16 07:19:00,중동
2022-08-16 07:24:00,역곡역.역곡남부시장
2022-08-16 07:26:00,동산빌리지.대한노인회
2022-08-16 07:27:00,역곡
2022-08-16 07:30:00,도당사거리.도당중학교
2022-08-16 07:34:00,도당사거리.도당중학교
2022-08-16 07:35:00,신중동
2022-08-16 07:39:00,춘의역6번출구
2022-08-16 07:52:00,신중동
2022-08-16 07:56:00,부천시청
2022-08-16 08:02:00,춘의
2022-08-16 08:38:00,신흥시장입구
2022-08-16 11:07:00,은하마을.덕유마을
2022-08-16 11:22:00,송내역.로데오거리
2022-08-16 14:52:00,신중동
2022-08-16 16:51:00,중동행정복지센터.시민회관
2022-08-16 19:35:00,춘의역7번출구
2022-08-16 19:37:00,춘의
2022-08-16 19:42:00,부천시청
2022-08-16 19:46:00,근화아파트
2022-08-16 19:55:00,송내
2022-08-16 19:56:00,송내역B
2022-08-16 20:03:00,송내역.영화의거리
2022-08-16 20:08:00,신중동
2022-08-16 20:12:00,신중동역3번출구.원미경찰서.롯데백화점
2022-08-16 20:17:00,부곡중학교
2022-08-16 20:22:00,대성병원
2022-08-16 20:30:00,시민운동장.시민회관
2022-08-16 21:00:00,역곡
2022-08-16 21:09:00,역곡역.역곡남부시장
2022-08-16 21:50:00,중동
2022-08-16 23:13:00,신중동
2022-08-17 07:19:00,중동
2022-08-17 07:26:00,부천범박힐스테이트1.2단지
2022-08-17 07:26:00,화정빌라.대한노인회
2022-08-17 07:32:00,역곡역.역곡남부시장
2022-08-17 07:36:00,역곡
2022-08-17 07:43:00,신중동
2022-08-17 07:57:00,춘의역6번출구
2022-08-17 08:09:00,신중동
2022-08-17 08:57:00,부천
2022-08-17 08:59:00,부천시청
2022-08-17 11:01:00,부천
2022-08-17 15:20:00,시민운동장
2022-08-17 19:58:00,역곡
2022-08-17 20:01:00,역곡역.역곡남부시장
2022-08-17 20:11:00,부천범박힐스테이트3.4단지
2022-08-17 20:58:00,풍림아파트.부천다문화지원센터
2022-08-17 21:08:00,KT부천지사
2022-08-17 21:46:00,신중동
2022-08-17 21:48:00,중동
2022-08-18 06:55:00,한국아파트
2022-08-18 07:01:00,송내역B
2022-08-18 07:02:00,송내
2022-08-18 07:19:00,중동
2022-08-18 07:46:00,중동
2022-08-18 07:50:00,부천시청
2022-08-18 07:58:00,춘의
2022-08-18 10:12:00,부곡중학교
2022-08-18 10:22:00,중동역.신한은행(마을)
2022-08-18 10:24:00,중동
2022-08-18 13:16:00,부천
2022-08-18 17:24:00,소사
2022-08-18 18:38:00,부천
2022-08-18 18:56:00,송내
2022-08-18 19:36:00,춘의
2022-08-18 19:41:00,부천시청
2022-08-18 19:47:00,소사어울마당삼거리
2022-08-18 19:58:00,부천역남부광장
2022-08-18 19:59:00,부천역남부광장
2022-08-18 20:08:00,부곡중학교
2022-08-18 21:58:00,중동
2022-08-19 07:02:00,한국아파트
2022-08-19 07:03:00,화정빌라.대한노인회
2022-08-19 07:07:00,송내역B
2022-08-19 07:09:00,송내
2022-08-19 07:15:00,성곡파출소
2022-08-19 07:21:00,중동
2022-08-19 09:56:00,부곡중학교
2022-08-19 10:02:00,신중동역2번출구.원미경찰서.롯데백화점
2022-08-19 10:04:00,신중동
2022-08-19 14:33:00,부천시청
2022-08-19 14:55:00,중동행정복지센터.시민회관
2022-08-19 17:06:00,신중동
2022-08-19 17:12:00,농협중앙회
2022-08-19 17:18:00,부곡중학교
2022-08-19 18:11:00,부천시청
2022-08-19 19:45:00,춘의역7번출구
2022-08-19 19:46:00,공구상가.부천천문과학관
2022-08-19 21:47:00,중동
2022-08-20 07:16:00,화정빌라.대한노인회
2022-08-20 07:19:00,원종동금호어울림
2022-08-20 07:23:00,원종종합시장성곡사거리
2022-08-20 07:24:00,중동
2022-08-20 12:22:00,춘의역6번출구
2022-08-20 12:23:00,춘의역6번출구
2022-08-20 13:18:00,부천
2022-08-20 16:28:00,부천북부역농협
2022-08-20 16:48:00,원종종합시장성곡사거리
2022-08-20 16:50:00,오정농협
2022-08-20 16:52:00,신중동
2022-08-20 17:02:00,오정농협
2022-08-20 17:04:00,원종동금호어울림
2022-08-21 09:57:00,부천
2022-08-22 07:16:00,화정빌라.대한노인회
2022-08-22 07:20:00,중동
2022-08-22 07:28:00,원종종합시장.성곡사거리
2022-08-22 07:55:00,부천시청
2022-08-22 08:01:00,춘의
2022-08-22 09:25:00,부천시청
2022-08-22 11:07:00,춘의
2022-08-22 13:53:00,신중동
2022-08-22 16:25:00,시민운동장
2022-08-22 18:03:00,도당사거리.도당중학교
2022-08-22 18:06:00,도당사거리.도당중학교
2022-08-22 18:07:00,도당소공원
2022-08-22 19:35:00,춘의
2022-08-22 19:45:00,부천시청
2022-08-22 21:41:00,소사어울마당삼거리
2022-08-22 21:50:00,중동
2022-08-22 21:52:00,부천역남부광장
2022-08-22 21:59:00,부천역남부광장
2022-08-22 22:09:00,부곡중학교
2022-08-23 00:11:00,송내
2022-08-23 07:00:00,한국아파트
2022-08-23 07:07:00,송내역B
2022-08-23 07:08:00,송내
2022-08-23 07:20:00,중동
2022-08-23 07:26:00,도당사거리.도당중학교
2022-08-23 07:31:00,도당사거리.도당중학교
2022-08-23 07:34:00,도당주민지원센터
2022-08-23 07:57:00,신중동
2022-08-23 08:32:00,부천시청역2번출구.현대백화점.이마트
2022-08-23 08:57:00,삼정동중소기업협동화단지
2022-08-23 11:22:00,부곡중학교
2022-08-23 11:34:00,부천역북부
2022-08-23 11:37:00,부천
2022-08-23 12:20:00,시청
2022-08-23 17:13:00,중동행정복지센터.시민회관
2022-08-23 18:01:00,공구상가.부천천문과학관
2022-08-23 18:05:00,도당주민지원센터
2022-08-23 18:06:00,송내
2022-08-23 18:11:00,송내역B
2022-08-23 18:21:00,경남아파트
2022-08-23 20:14:00,KT부천지사
2022-08-23 20:28:00,부천
2022-08-23 20:29:00,부천역남부광장
2022-08-23 20:38:00,부곡중학교
2022-08-23 21:51:00,중동
2022-08-23 22:57:00,부천시청
2022-08-24 07:00:00,한국아파트
2022-08-24 07:09:00,송내역B
2022-08-24 07:10:00,송내
2022-08-24 07:17:00,화정빌라.대한노인회
2022-08-24 07:20:00,중동
2022-08-24 07:20:00,오정농협
2022-08-24 07:32:00,춘의가구거리
2022-08-24 07:50:00,부천시청
2022-08-24 07:58:00,춘의
2022-08-24 08:38:00,부천시청
2022-08-24 09:30:00,KT부천지사
2022-08-24 12:10:00,신중동
2022-08-24 17:43:00,부곡중학교
2022-08-24 17:44:00,부천시청
2022-08-24 17:57:00,부천역북부
2022-08-24 18:00:00,부천
2022-08-24 18:05:00,춘의
2022-08-24 18:17:00,부천시청
2022-08-24 19:09:00,신중동
2022-08-24 20:46:00,송내
2022-08-24 20:49:00,송내역B
2022-08-24 20:55:00,경남아파트
2022-08-24 21:44:00,중동
2022-08-24 22:06:00,부천
2022-08-24 22:59:00,부천시청
2022-08-25 00:34:00,부천시청
2022-08-25 06:53:00,한국아파트
2022-08-25 07:01:00,송내역B
2022-08-25 07:02:00,송내
2022-08-25 07:21:00,원종종합시장.성곡사거리
2022-08-25 07:39:00,소사역2번출구
2022-08-25 07:40:00,소사역.부천성모병원입구
2022-08-25 07:48:00,신중동
2022-08-25 11:42:00,그린타운앞.유베이스
2022-08-25 11:44:00,신중동역2번출구.원미경찰서.롯데백화점
2022-08-25 11:48:00,신중동
2022-08-25 14:52:00,신중동
2022-08-25 14:57:00,신중동역3번출구.원미경찰서.롯데백화점
2022-08-25 15:03:00,부곡중학교
2022-08-25 18:00:00,춘의역7번출구
2022-08-25 18:11:00,KT북부천지사.365안전교육장
2022-08-25 20:40:00,신중동
2022-08-25 20:44:00,송내
2022-08-25 20:51:00,송내역B
2022-08-25 20:59:00,경남아파트
2022-08-26 07:02:00,원종종합시장.성곡사거리
2022-08-26 07:25:00,소사역2번출구
2022-08-26 07:27:00,소사역.부천성모병원입구
2022-08-26 08:11:00,부천시청
2022-08-26 11:20:00,부천보건소.건영아파트
2022-08-26 11:29:00,부천시청역5번출구
2022-08-26 14:29:00,중동행정복지센터.시민회관
2022-08-26 17:40:00,대성병원
2022-08-26 17:49:00,시민운동장.시민회관
2022-08-26 19:06:00,부천시청
2022-08-27 05:17:00,부천대입구
2022-08-27 09:44:00,부곡중학교
2022-08-27 09:52:00,부천시청역2번출구.현대백화점.이마트
2022-08-27 09:58:00,부천시청
2022-08-27 18:09:00,신중동
2022-08-28 11:37:00,중동
2022-08-28 12:25:00,신중동
2022-08-28 13:36:00,부천시청
2022-08-28 17:08:00,중동
2022-08-28 21:12:00,부천
2022-08-28 21:17:00,부천역남부광장
2022-08-28 21:26:00,부곡중학교
2022-08-29 07:20:00,중동
2022-08-29 07:31:00,신중동
2022-08-29 08:25:00,덕유마을.설악마을
2022-08-29 08:27:00,은하쌍용아파트
2022-08-29 08:33:00,부천시청
2022-08-29 09:35:00,부천시청
2022-08-29 09:43:00,신중동
2022-08-29 09:59:00,신중동
2022-08-29 10:07:00,부천시청
2022-08-29 10:24:00,루미아트
2022-08-29 10:34:00,부천역남부광장
2022-08-29 11:40:00,부천시청
2022-08-29 13:08:00,부천역북부(기점)
2022-08-29 13:19:00,부천소방서
2022-08-29 14:21:00,중동행정복지센터.시민회관
2022-08-29 17:37:00,기업은행.위브더스테이트5단지
2022-08-29 17:59:00,소사역지하차도
2022-08-29 19:41:00,소사어울마당삼거리
2022-08-29 19:42:00,춘의역7번출구
2022-08-29 19:42:00,춘의역7번출구
2022-08-29 19:58:00,금호빌라
2022-08-29 19:58:00,삼하빌라
2022-08-29 20:00:00,위브더스테이트5단지
2022-08-29 20:30:00,부천시청
2022-08-29 21:51:00,중동
2022-08-30 07:19:00,중동
2022-08-30 07:56:00,신중동
2022-08-30 08:15:00,덕유마을.설악마을
2022-08-30 08:17:00,은하쌍용아파트
2022-08-30 08:20:00,부천시청
2022-08-30 09:44:00,부곡중학교
2022-08-30 09:51:00,부천시청역2번출구.현대백화점.이마트
2022-08-30 09:53:00,부천시청
2022-08-30 14:37:00,시민운동장
2022-08-30 19:25:00,신중동
2022-08-30 19:35:00,춘의역7번출구
2022-08-30 19:44:00,북부도서관
2022-08-30 19:55:00,부천시청
2022-08-30 21:49:00,중동
2022-08-30 22:11:00,부천
2022-08-30 22:14:00,부천역남부광장
2022-08-30 22:21:00,부곡중학교
2022-08-30 23:07:00,대성병원
2022-08-30 23:11:00,KT부천지사
2022-08-31 06:25:00,덕유마을.설악마을
2022-08-31 06:27:00,은하쌍용아파트
2022-08-31 06:31:00,부천시청
2022-08-31 06:55:00,한국아파트
2022-08-31 07:01:00,송내역B
2022-08-31 07:02:00,송내
2022-08-31 07:20:00,중동
2022-08-31 07:24:00,KT북부천지사.365안전교육장
2022-08-31 07:25:00,KT북부천지사.365안전교육장
2022-08-31 07:35:00,도당사거리.도당중학교
2022-08-31 07:47:00,신중동
2022-08-31 14:55:00,부곡중학교
2022-08-31 14:59:00,신중동역2번출구.원미경찰서.롯데백화점
2022-08-31 15:03:00,신중동
2022-08-31 15:08:00,신중동
2022-08-31 15:48:00,부천역북부(기점)
2022-08-31 15:52:00,도당사거리.도당중학교
2022-08-31 15:59:00,춘의역6번출구
2022-08-31 17:50:00,송내역B
2022-08-31 19:36:00,춘의역7번출구
2022-08-31 19:44:00,KT북부천지사.365안전교육장
2022-08-31 21:54:00,중동
2022-09-01 00:11:00,신중동
2022-09-01 07:19:00,중동
2022-09-01 15:20:00,춘의
2022-09-01 19:40:00,춘의역
2022-09-01 19:45:00,도당사거리.북중학교
2022-09-01 21:48:00,중동
2022-09-01 22:37:00,신중동역4번출구.롯데백화점
2022-09-01 22:51:00,행복한마을.푸른마을.상일중학교
2022-09-02 07:00:00,한국아파트
2022-09-02 07:08:00,송내역B
2022-09-02 07:09:00,송내
2022-09-02 07:20:00,중동
2022-09-02 07:55:00,신중동
2022-09-02 12:57:00,상동
2022-09-02 13:09:00,춘의
2022-09-02 13:51:00,KT부천지사사거리
2022-09-02 13:58:00,극동아파트
2022-09-02 15:33:00,중동행정복지센터.시민회관
2022-09-02 18:07:00,부천시청역1번출구
2022-09-02 18:07:00,부천보건소.건영아파트
2022-09-02 18:30:00,역곡자치회관입구
2022-09-02 18:58:00,부천대입구
2022-09-02 21:07:00,송내
2022-09-02 21:10:00,송내역B
2022-09-02 21:16:00,경남아파트
2022-09-02 21:51:00,중동
2022-09-02 21:59:00,신중동
2022-09-02 23:53:00,국민은행
2022-09-03 00:04:00,내촌사거리
2022-09-03 00:52:00,부천시청
2022-09-03 07:24:00,중동
2022-09-03 07:37:00,화정빌라.대한노인회
2022-09-03 07:44:00,오정농협
2022-09-03 07:55:00,춘의가구거리
2022-09-03 10:11:00,춘의
2022-09-03 12:19:00,춘의역6번출구
2022-09-03 12:35:00,중동역
2022-09-03 14:24:00,중동역
2022-09-03 14:40:00,소사종합시장
2022-09-03 15:46:00,춘의
2022-09-03 18:22:00,대성병원
2022-09-03 18:28:00,춘의역7번출구
2022-09-03 19:14:00,춘의
2022-09-03 21:55:00,중동
2022-09-04 13:35:00,부천시청
2022-09-05 07:00:00,한국아파트
2022-09-05 07:08:00,송내역B
2022-09-05 07:09:00,송내
2022-09-05 07:21:00,중동
2022-09-05 07:46:00,신중동
2022-09-05 08:27:00,덕유마을.설악마을
2022-09-05 08:29:00,은하쌍용아파트
2022-09-05 08:32:00,행복한마을.푸른마을
2022-09-05 08:33:00,부천시청
2022-09-05 08:39:00,상인초등학교.금강아파트
2022-09-05 08:54:00,춘의
2022-09-05 10:07:00,부천
2022-09-05 10:15:00,역곡
2022-09-05 11:09:00,역곡
2022-09-05 11:14:00,부천
2022-09-05 11:24:00,부천역남부광장
2022-09-05 11:27:00,극동아파트
2022-09-05 14:44:00,신중동행정복지센터.고용노동지청
2022-09-05 14:45:00,시민운동장
2022-09-05 14:48:00,약대주민지원센터.약대초등학교
2022-09-05 15:01:00,신흥시장
2022-09-05 15:08:00,한라마을.덕유마을
2022-09-05 16:48:00,상인초등학교.금강아파트
2022-09-05 16:53:00,춘의
2022-09-05 16:59:00,행복한마을.푸른마을.상일중학교
2022-09-05 17:55:00,송내
2022-09-05 17:57:00,송내역B
2022-09-05 18:07:00,경남아파트
2022-09-05 19:32:00,부천시청
2022-09-05 19:43:00,시청
2022-09-05 20:30:00,신중동
2022-09-05 21:55:00,중동
2022-09-06 06:53:00,도당중학교
2022-09-06 06:55:00,공구상가.부천천문과학관
2022-09-06 07:00:00,한국아파트
2022-09-06 07:08:00,송내역B
2022-09-06 07:09:00,송내
2022-09-06 07:20:00,중동
2022-09-06 07:50:00,신중동
2022-09-06 08:41:00,부천시청
2022-09-06 15:03:00,중동행정복지센터.시민회관
2022-09-06 16:37:00,오정동경인OBS방송국
2022-09-06 17:18:00,오정동경인OBS방송국
2022-09-06 17:39:00,부천세무서
2022-09-06 17:42:00,부천세무서
2022-09-06 17:50:00,미리내마을
2022-09-06 18:14:00,송내
2022-09-06 18:20:00,송내역B
2022-09-06 18:29:00,경남아파트
2022-09-06 19:06:00,부천시청
2022-09-06 20:58:00,신중동
2022-09-06 21:55:00,중동
2022-09-07 07:21:00,중동
2022-09-07 08:40:00,부천시청
2022-09-07 15:33:00,부천보건소.건영아파트
2022-09-07 15:35:00,위브더스테이트5단지
2022-09-07 19:54:00,부천시청
2022-09-07 21:57:00,중동
2022-09-08 07:21:00,중동
2022-09-08 08:28:00,부천시청
2022-09-08 13:12:00,진영아파트
2022-09-08 13:37:00,춘의역5번출구
2022-09-08 19:01:00,부천시청
2022-09-08 21:47:00,중동
2022-09-09 07:26:00,중동
2022-09-09 08:50:00,도당중학교
2022-09-09 08:53:00,춘의역6번출구
2022-09-09 09:36:00,춘의역6번출구
2022-09-09 09:41:00,대성병원
2022-09-09 13:00:00,춘의
2022-09-09 13:22:00,역곡
2022-09-09 23:20:00,도당사거리.도당중학교
2022-09-10 00:14:00,부천역남부광장
2022-09-10 00:37:00,상동역2번출구.홈플러스상동점
2022-09-10 09:49:00,부천시청역1번출구
2022-09-10 10:05:00,소사역7번출구.대화아파트
2022-09-10 10:16:00,소사
2022-09-10 10:30:00,역곡
2022-09-10 10:58:00,중동
2022-09-10 11:22:00,역곡
2022-09-10 11:37:00,역곡
2022-09-11 10:43:00,중동역
2022-09-11 11:04:00,순천향대학병원.부명고
2022-09-11 15:51:00,팰리스카운티정문
2022-09-11 16:01:00,부천시청역4번출구.현대백화점.경기예고
2022-09-11 19:14:00,포도마을사거리.현대백화점.이마트
2022-09-11 19:36:00,중동역.부천여고
2022-09-11 21:12:00,시민운동장
2022-09-11 21:15:00,부천상상거리
2022-09-12 19:18:00,신흥시장
2022-09-12 19:28:00,심원고등학교
2022-09-12 20:25:00,현대자동차학원
2022-09-12 20:31:00,내동중학교
2022-09-13 07:20:00,중동
2022-09-13 07:54:00,신중동
2022-09-13 09:11:00,부천시청
2022-09-13 17:49:00,상동
2022-09-13 17:56:00,부천시청
2022-09-13 18:32:00,부천시청
2022-09-13 18:40:00,상동
2022-09-13 20:49:00,신중동
2022-09-13 21:06:00,시민운동장.시민회관
2022-09-13 21:37:00,부천시청
2022-09-13 21:48:00,중동
2022-09-14 07:19:00,중동
2022-09-14 08:27:00,덕유마을.설악마을
2022-09-14 08:29:00,은하쌍용아파트
2022-09-14 15:17:00,중동행정복지센터.시민회관
2022-09-14 15:29:00,풍림아파트.부천다문화지원센터
2022-09-14 21:56:00,중동
2022-09-15 07:18:00,중동
2022-09-15 13:14:00,춘의역6번출구
2022-09-15 13:19:00,대성병원
2022-09-15 14:51:00,부천북초등학교
2022-09-15 14:54:00,춘의테크노파크단지앞
2022-09-15 19:17:00,부천
2022-09-15 21:54:00,중동
2022-09-16 07:00:00,한국아파트
2022-09-16 07:08:00,송내역B
2022-09-16 07:09:00,송내
2022-09-16 07:20:00,중동
2022-09-16 07:38:00,신중동
2022-09-16 07:40:00,중동
2022-09-16 09:30:00,부천
2022-09-16 12:36:00,부천
2022-09-16 12:49:00,부천시청
2022-09-16 15:22:00,중동행정복지센터.시민회관
2022-09-16 15:32:00,신중동
2022-09-16 19:54:00,상동
2022-09-16 20:10:00,신중동
2022-09-16 20:11:00,신중동
2022-09-16 21:51:00,부천역.국민은행
2022-09-16 21:53:00,중동
2022-09-16 21:55:00,시민운동장.시민회관
2022-09-17 12:00:00,계룡리슈빌
2022-09-17 12:03:00,부천고용복지플러스센터
2022-09-17 20:19:00,양문교회
2022-09-17 20:25:00,여월휴먼시아2.3단지
2022-09-17 20:30:00,시민운동장
2022-09-17 20:33:00,부천상상거리
2022-09-17 21:50:00,송내
2022-09-18 10:42:00,여월휴먼시아2.3단지
2022-09-18 10:50:00,오정농협
2022-09-18 12:55:00,신중동역4번출구.롯데백화점
2022-09-18 13:49:00,부천종합운동장
2022-09-18 14:01:00,은하마을.중흥마을
2022-09-18 14:02:00,신중동
2022-09-18 14:04:00,부천시청역4번출구.현대백화점.경기예고
2022-09-18 17:12:00,오정농협
2022-09-18 17:15:00,원종종합시장.성곡사거리
2022-09-18 17:26:00,원종종합시장.성곡사거리
2022-09-18 17:34:00,여월휴먼시아4.5단지
2022-09-18 17:40:00,부천시청
2022-09-19 05:58:00,중동
2022-09-19 07:00:00,한국아파트
2022-09-19 07:08:00,송내역B
2022-09-19 07:09:00,송내
2022-09-19 07:18:00,중동
